OrderID,PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition1,Condition2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior1st,Exterior2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type1,BsmtFin_SF1,BsmtFin_Type2,BsmtFin_SF2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,ThreeSsn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,Sale_Condition,SalePrice,Lot_Area_scaled,Gr_Liv_Area_scaled,SalePrice_scaled,Lot_Area_z,Gr_Liv_Area_z,SalePrice_z,MS_Zoning_RL,MS_Zoning_RM,MS_Zoning_C,MS_Zoning_FV,MS_Zoning_RH,Street_Pave,Street_Grvl,Alley_Grvl,Alley_Pave,Alley_None,ExterQual_encoded,Exter_Qual_encoded,Exter_Cond_encoded,Bsmt_Qual_encoded,Bsmt_Cond_encoded,Kitchen_Qual_encoded,Heating_QC_encoded,Fireplace_Qu_encoded,Garage_Qual_encoded,Garage_Cond_encoded,Pool_QC_encoded,TotalSF,TotalBathrooms,HasGarage,HasBasement,HasFireplace,Age,RemodAge,MSZoning_RL,MSZoning_RM,MSZoning_C,MSZoning_FV,MSZoning_RH
540,528477070,60,FV,84,10603,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,121,Gd,TA,PConc,Ex,Gd,No,GLQ,682,Unf,0,218,900,GasA,Ex,Y,SBrkr,909,886,0,1795,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2006,Fin,3,782,TA,TA,Y,168,45,0,0,0,0,NULL,NULL,NULL,0,7,2009,WD,Normal,270000,0.28381,0.494278,0.526719,0.16211,0.628013,1.18515,0,0,0,1,0,1,0,0,0,1,NULL,4,3,5,4,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL
541,528480040,60,FV,85,10574,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1082,1082,GasA,Ex,Y,SBrkr,1082,871,0,1953,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2005,RFn,3,1043,TA,TA,Y,160,50,0,0,0,0,NULL,NULL,NULL,0,5,2009,WD,Normal,252000,0.282888,0.56382,0.481247,0.15582,0.95829,0.947868,0,0,0,1,0,1,0,0,0,1,NULL,4,3,4,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL
542,528480130,60,FV,65,8125,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100,Gd,TA,PConc,Gd,TA,No,GLQ,812,Unf,0,280,1092,GasA,Ex,Y,SBrkr,1112,438,0,1550,1,0,2,0,2,1,Gd,7,Typ,0,NULL,Attchd,2007,Fin,2,438,TA,TA,Y,0,168,0,0,0,0,NULL,NULL,NULL,0,10,2009,WD,Normal,241000,0.204994,0.386444,0.453458,-0.375388,0.115874,0.802863,0,0,0,1,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL
543,528480170,20,FV,65,8125,Pave,NULL,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,288,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1836,1836,GasA,Ex,Y,SBrkr,1836,0,0,1836,0,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2009,Fin,2,517,TA,TA,Y,0,175,0,0,0,0,NULL,NULL,NULL,0,10,2009,New,Partial,264500,0.204994,0.512324,0.512824,-0.375388,0.713718,1.11265,0,0,0,1,0,1,0,0,0,1,NULL,4,3,4,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
544,528482040,20,FV,85,10625,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,GLQ,1430,Unf,0,222,1652,GasA,Ex,Y,SBrkr,1662,0,0,1662,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2006,RFn,3,711,TA,TA,Y,168,120,0,0,0,0,NULL,NULL,NULL,0,3,2009,WD,Normal,291000,0.28451,0.435739,0.579769,0.166882,0.349994,1.46198,0,0,0,1,0,1,0,0,0,1,NULL,4,3,4,3,5,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL
545,528482130,60,FV,75,9375,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,912,912,GasA,Ex,Y,SBrkr,912,1182,0,2094,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003,Fin,2,615,TA,TA,Y,182,182,0,0,0,0,NULL,NULL,NULL,0,11,2009,WD,Normal,263000,0.244752,0.62588,0.509035,-0.104253,1.25303,1.09287,0,0,0,1,0,1,0,0,0,1,NULL,4,3,4,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL
546,528488100,20,FV,62,7500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,GLQ,410,Unf,0,811,1221,GasA,Ex,Y,SBrkr,1221,0,0,1221,1,0,2,0,2,1,Gd,6,Typ,0,NULL,Attchd,2004,RFn,2,400,TA,TA,Y,0,113,0,0,0,0,NULL,NULL,NULL,0,10,2009,WD,Normal,185000,0.185115,0.241637,0.311989,-0.510955,-0.571855,0.0646527,0,0,0,1,0,1,0,0,1,0,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL
547,528490040,20,FV,68,8736,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2003,2004,Gable,CompShg,VinylSd,"Wd Shng",NULL,0,Gd,TA,PConc,Gd,TA,No,GLQ,771,ALQ,360,422,1553,GasA,Ex,Y,SBrkr,1553,0,0,1553,1,0,2,0,3,1,Gd,6,Typ,0,NULL,Attchd,2003,RFn,2,588,TA,TA,Y,192,88,0,0,0,0,NULL,NULL,NULL,0,8,2009,WD,Normal,234500,0.224427,0.387764,0.437038,-0.242857,0.122145,0.717178,0,0,0,1,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL
548,528490070,60,FV,65,8127,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,GLQ,410,Unf,0,402,812,GasA,Ex,Y,SBrkr,812,841,0,1653,1,0,2,1,3,1,Gd,6,Typ,0,NULL,Attchd,2003,RFn,2,628,TA,TA,Y,0,45,0,0,0,0,NULL,NULL,NULL,0,3,2009,WD,Normal,209000,0.205057,0.431778,0.372619,-0.374954,0.331181,0.381028,0,0,0,1,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL
549,531363010,20,RL,80,9605,Pave,NULL,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1218,1218,GasA,Ex,Y,SBrkr,1218,0,0,1218,0,0,1,1,3,1,Gd,6,Typ,0,NULL,Detchd,2007,RFn,2,576,TA,TA,Y,0,178,0,0,0,0,NULL,NULL,NULL,0,4,2009,WD,Normal,159000,0.252067,0.240317,0.246307,-0.0543639,-0.578127,-0.278088,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL
550,531363030,20,RL,63,7500,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,Gd,No,GLQ,54,Unf,0,1087,1141,GasA,Ex,Y,SBrkr,1141,0,0,1141,1,0,1,1,3,1,Gd,6,Typ,0,NULL,Detchd,2006,RFn,2,484,TA,TA,Y,182,0,0,0,0,0,NULL,NULL,NULL,0,6,2009,WD,Normal,152000,0.185115,0.206426,0.228624,-0.510955,-0.739085,-0.370364,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,4,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL
551,531363050,20,RL,63,7500,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1158,1158,GasA,Ex,Y,SBrkr,1158,0,0,1158,0,0,1,1,3,1,Gd,5,Typ,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,Y,0,50,0,0,0,0,NULL,NULL,NULL,0,8,2009,WD,Normal,143500,0.185115,0.213908,0.207151,-0.510955,-0.703548,-0.482414,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,4,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL
552,531369010,60,RL,96,10628,Pave,NULL,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,835,835,GasA,Ex,Y,SBrkr,871,941,0,1812,0,0,2,1,3,1,Gd,8,Typ,0,NULL,BuiltIn,2004,RFn,2,478,TA,TA,Y,146,91,0,0,0,0,NULL,NULL,NULL,0,1,2009,WD,Normal,193000,0.284606,0.501761,0.332199,0.167533,0.663549,0.170111,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL
553,531369020,20,RL,76,10141,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264,Gd,TA,PConc,Gd,TA,Gd,BLQ,516,Rec,774,222,1512,GasA,Ex,Y,SBrkr,1512,0,0,1512,0,0,2,0,3,1,Gd,6,Typ,0,NULL,Attchd,2004,RFn,3,845,TA,TA,Y,210,36,0,0,0,0,NULL,NULL,NULL,0,1,2009,WD,Normal,203000,0.269116,0.369718,0.357461,0.0618987,0.03644,0.301934,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL
554,531371050,20,RL,67,10083,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,NULL,NULL,Gd,TA,PConc,Gd,TA,No,GLQ,833,Unf,0,343,1176,GasA,Ex,Y,SBrkr,1200,0,0,1200,1,0,2,0,2,1,Gd,5,Typ,0,NULL,Attchd,2003,RFn,2,555,TA,TA,Y,0,41,0,0,0,0,NULL,NULL,NULL,0,8,2009,WD,Normal,184900,0.267271,0.232394,0.311737,0.049318,-0.615753,0.0633344,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL
555,531375040,20,RL,63,13072,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1114,1114,GasA,Ex,Y,SBrkr,1114,0,0,1114,0,0,1,1,3,1,Gd,6,Typ,0,NULL,Detchd,2005,Unf,2,576,TA,TA,Y,248,102,0,0,0,0,NULL,NULL,NULL,0,5,2009,WD,Normal,159000,0.362341,0.194542,0.246307,0.697656,-0.795524,-0.278088,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL
556,531375090,20,RL,63,13072,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1114,1114,GasA,Ex,Y,SBrkr,1114,0,0,1114,0,0,1,1,3,1,Gd,6,Typ,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,Y,0,39,0,0,0,0,NULL,NULL,NULL,0,8,2009,WD,Normal,142000,0.362341,0.194542,0.203361,0.697656,-0.795524,-0.502187,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,4,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL
557,531375130,20,RL,60,12450,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,TA,PConc,Gd,TA,No,GLQ,836,Unf,0,278,1114,GasA,Ex,Y,SBrkr,1114,0,0,1114,1,0,2,0,3,1,Gd,6,Typ,0,NULL,Detchd,2004,Unf,2,576,TA,TA,Y,0,42,0,0,0,0,NULL,NULL,NULL,0,6,2009,WD,Normal,153000,0.342557,0.194542,0.23115,0.562739,-0.795524,-0.357182,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL
558,531376090,20,RL,61,7328,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,140,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1450,1450,GasA,Ex,Y,SBrkr,1450,0,0,1450,0,0,2,0,2,1,Gd,6,Typ,0,NULL,Attchd,2008,RFn,3,788,TA,TA,Y,0,93,0,0,0,0,NULL,NULL,NULL,0,2,2009,New,Partial,224243,0.179644,0.34243,0.411126,-0.548263,-0.0931624,0.581967,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
559,531379050,60,RL,43,11492,Pave,NULL,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,132,Gd,TA,PConc,Gd,TA,No,GLQ,637,Unf,0,276,913,GasA,Ex,Y,SBrkr,913,1209,0,2122,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1997,RFn,2,559,TA,TA,Y,0,74,0,0,0,0,NULL,NULL,NULL,0,4,2009,WD,Normal,220000,0.312087,0.638204,0.400407,0.354941,1.31156,0.526034,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,NULL,NULL
560,531382070,20,RL,88,10994,Pave,NULL,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,366,Gd,TA,PConc,Gd,Gd,No,GLQ,976,Unf,0,868,1844,GasA,Ex,Y,SBrkr,1844,0,0,1844,1,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2005,Fin,2,620,TA,TA,Y,165,44,0,0,0,0,NULL,NULL,NULL,0,9,2009,COD,Abnorml,257000,0.296247,0.515845,0.493878,0.246921,0.73044,1.01378,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,4,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL
561,531385020,20,RL,65,8529,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,GLQ,20,Unf,0,1434,1454,GasA,Ex,Y,SBrkr,1434,0,0,1434,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001,RFn,2,527,TA,TA,Y,290,39,0,0,0,0,NULL,NULL,NULL,0,4,2009,WD,Normal,189000,0.217844,0.335387,0.322094,-0.287757,-0.126608,0.117382,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL
562,531450120,60,RL,70,7703,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,NULL,0,Gd,Gd,PConc,Gd,Gd,No,GLQ,52,Rec,364,400,816,GasA,Ex,Y,SBrkr,833,897,0,1730,0,0,2,1,3,1,Gd,6,Typ,0,NULL,Attchd,1992,RFn,2,528,TA,TA,Y,0,91,0,0,168,0,NULL,NULL,NULL,0,11,2009,WD,Normal,171500,0.191571,0.465669,0.277885,-0.466923,0.492139,-0.113309,1,0,0,0,0,1,0,0,0,1,NULL,4,4,4,4,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL
563,531452010,160,RL,75,10762,Pave,NULL,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,NULL,0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,626,626,GasA,TA,Y,SBrkr,626,591,0,1217,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1980,RFn,1,288,TA,TA,Y,0,28,0,0,0,0,NULL,NULL,NULL,0,4,2009,WD,Normal,120000,0.288868,0.239877,0.147784,0.196598,-0.580217,-0.792198,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,3,3,3,3,3,0,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL
564,531452070,120,RL,50,7175,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,ImStucc,NULL,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1332,1332,GasA,Gd,Y,SBrkr,1332,0,0,1332,0,0,2,0,2,1,Gd,5,Typ,0,NULL,Attchd,1990,RFn,2,542,TA,TA,Y,0,60,0,0,0,0,NULL,NULL,NULL,0,2,2009,WD,Normal,145000,0.174777,0.290493,0.21094,-0.58145,-0.339825,-0.46264,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,4,0,3,3,0,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL
565,531452260,60,RL,70,9109,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,LwQ,36,GLQ,596,122,754,GasA,Ex,Y,SBrkr,754,786,0,1540,1,0,2,1,3,1,Gd,6,Typ,0,NULL,Attchd,1994,RFn,2,495,TA,TA,Y,140,32,0,0,0,0,NULL,NULL,NULL,0,10,2009,WD,Normal,184000,0.236291,0.382042,0.309463,-0.16195,0.0949702,0.0514704,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL
566,531453100,60,RL,68,10274,Pave,NULL,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,7,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,141,TA,Gd,CBlock,Gd,TA,No,Rec,331,Unf,0,345,676,GasA,TA,Y,SBrkr,698,702,0,1400,0,0,2,1,3,1,TA,6,Typ,0,NULL,Attchd,1986,RFn,2,465,TA,TA,Y,0,48,0,0,0,0,NULL,NULL,NULL,0,7,2009,WD,Normal,162000,0.273346,0.320423,0.253886,0.0907474,-0.197681,-0.238541,1,0,0,0,0,1,0,0,0,1,NULL,3,4,4,3,3,3,0,3,3,0,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL
567,531475220,90,RL,75,8250,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,6,7,1981,1981,Gable,CompShg,"Wd Sdng","Wd Shng",NULL,0,TA,TA,Slab,NULL,NULL,NULL,NULL,0,NULL,0,0,0,GasA,TA,Y,SBrkr,964,918,0,1882,0,0,2,0,4,2,TA,8,Typ,2,TA,Attchd,1981,Unf,2,612,TA,TA,Y,0,0,0,0,0,0,NULL,NULL,NULL,0,5,2009,WD,Normal,160000,0.208969,0.53257,0.248834,-0.348274,0.809874,-0.264905,1,0,0,0,0,1,0,0,0,1,NULL,3,3,0,0,3,3,3,3,3,0,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL
568,531477020,20,RH,60,8400,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,"Wd Sdng",AsbShng,NULL,0,Fa,Fa,CBlock,TA,Fa,No,Unf,0,Unf,0,721,721,GasA,Gd,Y,SBrkr,841,0,0,841,0,0,1,0,2,1,TA,4,Typ,0,NULL,CarPort,1950,Unf,1,294,TA,TA,N,250,0,24,0,0,0,NULL,NULL,NULL,0,9,2009,WD,Normal,82000,0.21374,0.0743838,0.0517877,-0.315738,-1.36619,-1.29313,0,0,0,0,1,1,0,0,0,1,NULL,2,2,3,2,3,4,0,3,3,0,NULL,NULL,NULL,NULL,NULL,59,NULL,NULL,NULL,NULL,NULL,NULL
569,531479020,45,RH,60,9000,Pave,NULL,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,"Wd Sdng","Wd Sdng",NULL,0,TA,TA,BrkTil,Fa,Fa,No,Unf,0,Unf,0,784,784,GasA,TA,N,FuseA,784,0,0,784,0,0,1,0,2,1,TA,5,Typ,0,NULL,Detchd,1950,Unf,2,360,Fa,Fa,N,0,0,91,0,0,0,NULL,NULL,NULL,0,10,2009,WD,Normal,76000,0.232824,0.0492958,0.0366303,-0.185593,-1.48534,-1.37222,0,0,0,0,1,1,0,0,0,1,NULL,3,3,2,2,3,3,0,2,2,0,NULL,NULL,NULL,NULL,NULL,81,NULL,NULL,NULL,NULL,NULL,NULL
570,532353020,20,RL,63,9750,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,HdBoard,Plywood,NULL,0,TA,TA,CBlock,TA,TA,No,LwQ,68,BLQ,884,28,980,GasA,Gd,Y,SBrkr,980,0,0,980,1,0,1,0,3,1,TA,5,Typ,0,NULL,Detchd,1969,Unf,2,400,TA,TA,Y,0,28,0,0,0,0,NULL,MnPrv,NULL,0,11,2009,WD,Normal,110000,0.256679,0.135563,0.122522,-0.0229123,-1.07563,-0.924021,1,0,0,0,0,1,0,0,0,1,NULL,3,3,3,3,3,4,0,3,3,0,NULL,NULL,NULL,NULL,NULL,47,NULL,NULL,NULL,NULL,NULL,NULL
571,532353130,20,RL,71,7064,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153,TA,TA,CBlock,TA,TA,No,BLQ,560,Unf,0,420,980,GasA,TA,Y,SBrkr,980,0,0,980,0,0,1,0,3,1,TA,6,Typ,0,NULL,Detchd,1986,Unf,2,484,TA,TA,Y,192,0,0,0,0,0,NULL,NULL,NULL,0,7,2009,WD,Normal,135000,0.171247,0.135563,0.185678,-0.605527,-1.07563,-0.594463,1,0,0,0,0,1,0,0,0,1,NULL,3,3,3,3,3,3,0,3,3,0,NULL,NULL,NULL,NULL,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL
572,532354160,20,RL,68,8499,Pave,NULL,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,MetalSd,MetalSd,NULL,0,TA,TA,CBlock,TA,TA,No,GLQ,660,Unf,0,204,864,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,0,NULL,Detchd,1982,Unf,2,732,TA,TA,Y,0,312,0,0,0,0,NULL,NULL,NULL,0,6,2009,WD,Normal,141000,0.216889,0.084507,0.200835,-0.294264,-1.31811,-0.515369,1,0,0,0,0,1,0,0,0,1,NULL,3,3,3,3,3,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,48,NULL,NULL,NULL,NULL,NULL,NULL
